Date,official_ttc_GAZOLE_eur_liter,official_ttc_SP95_eur_liter,official_ttc_E10_eur_liter,official_ttc_SP98_eur_liter,official_ttc_E85_eur_liter,official_ttc_GPLC_eur_liter,station_ttc_E85_eur_liter,station_ttc_GPLC_eur_liter,station_ttc_GAZOLE_eur_liter,station_ttc_SP95_eur_liter,station_ttc_E10_eur_liter,station_ttc_SP98_eur_liter,Day_of_week
1993-10-29,0.5961,0.8004,,0.8232,,,,,,,,,Friday
1993-11-05,0.5946,0.8004,,0.8217,,,,,,,,,Friday
1993-11-12,0.5946,0.7988,,0.8202,,,,,,,,,Friday
1993-11-19,0.5961,0.7973,,0.8202,,,,,,,,,Friday
1993-11-26,0.5961,0.7958,,0.8187,,,,,,,,,Friday
1993-12-03,0.5946,0.7943,,0.8156,,,,,,,,,Friday
1993-12-10,0.5915,0.7897,,0.8126,,,,,,,,,Friday
1993-12-17,0.5885,0.7866,,0.8095,,,,,,,,,Friday
1993-12-24,0.5869,0.7836,,0.8065,,,,,,,,,Friday
1993-12-31,0.5854,0.7836,,0.8049,,,,,,,,,Friday
1994-01-07,0.5839,0.7805,,0.8034,,,,,,,,,Friday
1994-01-14,0.5991,0.7973,,0.8232,,,,,,,,,Friday
1994-01-21,0.5991,0.7958,,0.8217,,,,,,,,,Friday
1994-01-28,0.5961,0.7943,,0.8187,,,,,,,,,Friday
1994-02-04,0.5976,0.7912,,0.8187,,,,,,,,,Friday
1994-02-11,0.5991,0.7912,,0.8202,,,,,,,,,Friday
1994-02-18,0.5961,0.7912,,0.8187,,,,,,,,,Friday
1994-02-25,0.5961,0.7897,,0.8187,,,,,,,,,Friday
1994-03-04,0.5946,0.7897,,0.8187,,,,,,,,,Friday
1994-03-11,0.593,0.7882,,0.8156,,,,,,,,,Friday
1994-03-18,0.5915,0.7866,,0.8156,,,,,,,,,Friday
1994-03-25,0.59,0.7866,,0.8141,,,,,,,,,Friday
1994-04-01,0.5885,0.7851,,0.8126,,,,,,,,,Friday
1994-04-08,0.593,0.7912,,0.8202,,,,,,,,,Friday
1994-04-15,0.5946,0.7958,,0.8247,,,,,,,,,Friday
1994-04-22,0.5976,0.7973,,0.8278,,,,,,,,,Friday
1994-04-29,0.5976,0.7988,,0.8293,,,,,,,,,Friday
1994-05-06,0.5961,0.7958,,0.8278,,,,,,,,,Friday
1994-05-13,0.5976,0.7988,,0.8308,,,,,,,,,Friday
1994-05-20,0.5961,0.7973,,0.8293,,,,,,,,,Friday
1994-05-27,0.5946,0.7958,,0.8293,,,,,,,,,Friday
1994-06-03,0.5885,0.808,,0.8156,,,,,,,,,Friday
1994-06-10,0.5885,0.8095,,0.8171,,,,,,,,,Friday
1994-06-17,0.5885,0.8095,,0.8171,,,,,,,,,Friday
1994-06-24,0.5869,0.8095,,0.8171,,,,,,,,,Friday
1994-07-01,0.5854,0.808,,0.8156,,,,,,,,,Friday
1994-07-08,0.5839,0.8065,,0.8141,,,,,,,,,Friday
1994-07-15,0.5839,0.8065,,0.8141,,,,,,,,,Friday
1994-07-22,0.5839,0.808,,0.8141,,,,,,,,,Friday
1994-07-29,0.5839,0.8095,,0.8171,,,,,,,,,Friday
1994-08-05,0.59,0.8232,,0.8278,,,,,,,,,Friday
1994-08-12,0.59,0.8232,,0.8308,,,,,,,,,Friday
1994-08-19,0.5869,0.8232,,0.8293,,,,,,,,,Friday
1994-08-26,0.5839,0.8217,,0.8278,,,,,,,,,Friday
1994-09-02,0.5839,0.8202,,0.8263,,,,,,,,,Friday
1994-09-09,0.5839,0.8171,,0.8247,,,,,,,,,Friday
1994-09-16,0.5808,0.8156,,0.8217,,,,,,,,,Friday
1994-09-23,0.5793,0.8126,,0.8187,,,,,,,,,Friday
1994-09-30,0.5778,0.811,,0.8171,,,,,,,,,Friday
1994-10-07,0.5808,0.808,,0.8156,,,,,,,,,Friday
1994-10-14,0.5839,0.808,,0.8141,,,,,,,,,Friday
1994-10-21,0.5824,0.8065,,0.8141,,,,,,,,,Friday
1994-10-28,0.5824,0.8095,,0.8171,,,,,,,,,Friday
1994-11-04,0.5808,0.808,,0.8171,,,,,,,,,Friday
1994-11-11,0.5824,0.8095,,0.8171,,,,,,,,,Friday
1994-11-18,0.5824,0.808,,0.8156,,,,,,,,,Friday
1994-11-25,0.5824,0.808,,0.8141,,,,,,,,,Friday
1994-12-02,0.5839,0.8049,,0.8141,,,,,,,,,Friday
1994-12-09,0.5808,0.8034,,0.8126,,,,,,,,,Friday
1994-12-16,0.5808,0.8019,,0.811,,,,,,,,,Friday
1994-12-23,0.5793,0.8004,,0.8095,,,,,,,,,Friday
1994-12-30,0.5793,0.8004,,0.8095,,,,,,,,,Friday
1995-01-06,0.5808,0.8019,,0.8095,,,,,,,,,Friday
1995-01-13,0.5885,0.8491,,0.8583,,,,,,,,,Friday
1995-01-20,0.5869,0.8491,,0.8568,,,,,,,,,Friday
1995-01-27,0.5869,0.8491,,0.8568,,,,,,,,,Friday
1995-02-03,0.5869,0.8476,,0.8552,,,,,,,,,Friday
1995-02-10,0.5869,0.8476,,0.8568,,,,,,,,,Friday
1995-02-17,0.5869,0.8491,,0.8583,,,,,,,,,Friday
1995-02-24,0.5854,0.8476,,0.8583,,,,,,,,,Friday
1995-03-03,0.5854,0.8476,,0.8583,,,,,,,,,Friday
1995-03-10,0.5839,0.8476,,0.8568,,,,,,,,,Friday
1995-03-17,0.5808,0.8461,,0.8552,,,,,,,,,Friday
1995-03-24,0.5808,0.8461,,0.8552,,,,,,,,,Friday
1995-03-31,0.5808,0.8476,,0.8568,,,,,,,,,Friday
1995-04-07,0.5808,0.8491,,0.8583,,,,,,,,,Friday
1995-04-14,0.5824,0.8522,,0.8598,,,,,,,,,Friday
1995-04-21,0.5839,0.8537,,0.8613,,,,,,,,,Friday
1995-04-28,0.5854,0.8552,,0.8644,,,,,,,,,Friday
1995-05-05,0.5839,0.8568,,0.8644,,,,,,,,,Friday
1995-05-12,0.5839,0.8583,,0.8659,,,,,,,,,Friday
1995-05-19,0.5869,0.8629,,0.869,,,,,,,,,Friday
1995-05-26,0.5869,0.8644,,0.8705,,,,,,,,,Friday
1995-06-02,0.5869,0.8644,,0.869,,,,,,,,,Friday
1995-06-09,0.5839,0.8613,,0.8674,,,,,,,,,Friday
1995-06-16,0.5839,0.8613,,0.8674,,,,,,,,,Friday
1995-06-23,0.5808,0.8583,,0.8644,,,,,,,,,Friday
1995-06-30,0.5778,0.8568,,0.8613,,,,,,,,,Friday
1995-07-07,0.5763,0.8552,,0.8583,,,,,,,,,Friday
1995-07-14,0.5763,0.8537,,0.8568,,,,,,,,,Friday
1995-07-21,0.5778,0.8537,,0.8583,,,,,,,,,Friday
1995-07-28,0.5763,0.8522,,0.8552,,,,,,,,,Friday
1995-08-04,0.5854,0.8659,,0.8674,,,,,,,,,Friday
1995-08-11,0.5839,0.8644,,0.8659,,,,,,,,,Friday
1995-08-18,0.5854,0.8644,,0.8674,,,,,,,,,Friday
1995-08-25,0.5885,0.8659,,0.869,,,,,,,,,Friday
1995-09-01,0.59,0.8659,,0.869,,,,,,,,,Friday
1995-09-08,0.5915,0.8674,,0.8705,,,,,,,,,Friday
1995-09-15,0.5946,0.8674,,0.8705,,,,,,,,,Friday
1995-09-22,0.593,0.869,,0.872,,,,,,,,,Friday
1995-09-29,0.593,0.8674,,0.8705,,,,,,,,,Friday
1995-10-06,0.59,0.8644,,0.869,,,,,,,,,Friday
1995-10-13,0.5885,0.8613,,0.8659,,,,,,,,,Friday
1995-10-20,0.5885,0.8613,,0.8659,,,,,,,,,Friday
1995-10-27,0.5869,0.8598,,0.8644,,,,,,,,,Friday
1995-11-03,0.5869,0.8598,,0.8659,,,,,,,,,Friday
1995-11-10,0.5915,0.8644,,0.8705,,,,,,,,,Friday
1995-11-17,0.5915,0.8629,,0.8705,,,,,,,,,Friday
1995-11-24,0.5915,0.8644,,0.8705,,,,,,,,,Friday
1995-12-01,0.593,0.8629,,0.869,,,,,,,,,Friday
1995-12-08,0.5976,0.8659,,0.872,,,,,,,,,Friday
1995-12-15,0.6022,0.8644,,0.8705,,,,,,,,,Friday
1995-12-22,0.6052,0.8644,,0.872,,,,,,,,,Friday
1995-12-29,0.6067,0.8629,,0.8705,,,,,,,,,Friday
1996-01-05,0.6067,0.8629,,0.872,,,,,,,,,Friday
1996-01-12,0.6296,0.8873,,0.8934,,,,,,,,,Friday
1996-01-19,0.6281,0.8857,,0.8918,,,,,,,,,Friday
1996-01-26,0.6266,0.8842,,0.8918,,,,,,,,,Friday
1996-02-02,0.6266,0.8842,,0.8903,,,,,,,,,Friday
1996-02-09,0.6281,0.8842,,0.8903,,,,,,,,,Friday
1996-02-16,0.6357,0.8857,,0.8934,,,,,,,,,Friday
1996-02-23,0.6388,0.8842,,0.8934,,,,,,,,,Friday
1996-03-01,0.6403,0.8873,,0.8949,,,,,,,,,Friday
1996-03-08,0.6372,0.8873,,0.8949,,,,,,,,,Friday
1996-03-15,0.6388,0.8903,,0.8979,,,,,,,,,Friday
1996-03-22,0.6449,0.8949,,0.904,,,,,,,,,Friday
1996-03-29,0.651,0.901,,0.9086,,,,,,,,,Friday
1996-04-05,0.6494,0.901,,0.9086,,,,,,,,,Friday
1996-04-12,0.6525,0.9086,,0.9177,,,,,,,,,Friday
1996-04-19,0.6525,0.9147,,0.9223,,,,,,,,,Friday
1996-04-26,0.6479,0.9193,,0.9269,,,,,,,,,Friday
1996-05-03,0.6449,0.9193,,0.9269,,,,,,,,,Friday
1996-05-10,0.6433,0.9193,,0.9269,,,,,,,,,Friday
1996-05-17,0.6433,0.9193,,0.9284,,,,,,,,,Friday
1996-05-24,0.6418,0.9193,,0.9269,,,,,,,,,Friday
1996-05-31,0.6403,0.9162,,0.9238,,,,,,,,,Friday
1996-06-07,0.6357,0.9132,,0.9177,,,,,,,,,Friday
1996-06-14,0.6342,0.9101,,0.9177,,,,,,,,,Friday
1996-06-21,0.6327,0.9086,,0.9162,,,,,,,,,Friday
1996-06-28,0.6311,0.9071,,0.9147,,,,,,,,,Friday
1996-07-05,0.6311,0.9071,,0.9147,,,,,,,,,Friday
1996-07-12,0.6342,0.9101,,0.9147,,,,,,,,,Friday
1996-07-19,0.6357,0.9101,,0.9177,,,,,,,,,Friday
1996-07-26,0.6342,0.9086,,0.9147,,,,,,,,,Friday
1996-08-02,0.6327,0.9071,,0.9132,,,,,,,,,Friday
1996-08-09,0.6357,0.9071,,0.9132,,,,,,,,,Friday
1996-08-16,0.6342,0.9071,,0.9132,,,,,,,,,Friday
1996-08-23,0.6372,0.9101,,0.9162,,,,,,,,,Friday
1996-08-30,0.6403,0.9101,,0.9162,,,,,,,,,Friday
1996-09-06,0.6525,0.9132,,0.9223,,,,,,,,,Friday
1996-09-13,0.6662,0.9162,,0.9254,,,,,,,,,Friday
1996-09-20,0.6708,0.9177,,0.9238,,,,,,,,,Friday
1996-09-27,0.6772,0.9163,,0.9242,,,,,,,,,Friday
1996-10-04,0.6857,0.9164,,0.9249,,,,,,,,,Friday
1996-10-11,0.6947,0.9203,,0.9287,,,,,,,,,Friday
1996-10-18,0.7013,0.9284,,0.936,,,,,,,,,Friday
1996-10-25,0.6997,0.9284,,0.9376,,,,,,,,,Friday
1996-11-01,0.6978,0.927,,0.9377,,,,,,,,,Friday
1996-11-08,0.6921,0.9269,,0.936,,,,,,,,,Friday
1996-11-15,0.6906,0.9254,,0.9345,,,,,,,,,Friday
1996-11-22,0.6891,0.9254,,0.936,,,,,,,,,Friday
1996-11-29,0.6921,0.9284,,0.9391,,,,,,,,,Friday
1996-12-06,0.6936,0.9284,,0.9391,,,,,,,,,Friday
1996-12-13,0.6906,0.9284,,0.9376,,,,,,,,,Friday
1996-12-20,0.6906,0.9284,,0.9406,,,,,,,,,Friday
1996-12-27,0.6921,0.9269,,0.9391,,,,,,,,,Friday
1997-01-03,0.6936,0.9284,,0.9406,,0.4253,,,,,,,Friday
1997-01-10,0.7058,0.9421,,0.9528,,0.4299,,,,,,,Friday
1997-01-17,0.7028,0.9406,,0.9498,,0.4299,,,,,,,Friday
1997-01-24,0.7028,0.9421,,0.9513,,0.4299,,,,,,,Friday
1997-01-31,0.7013,0.9406,,0.9513,,0.4299,,,,,,,Friday
1997-02-07,0.7013,0.9406,,0.9528,,0.4299,,,,,,,Friday
1997-02-14,0.6967,0.9406,,0.9513,,0.4299,,,,,,,Friday
1997-02-21,0.6952,0.9406,,0.9513,,0.4299,,,,,,,Friday
1997-02-28,0.6906,0.9406,,0.9513,,0.4299,,,,,,,Friday
1997-03-07,0.6875,0.9391,,0.9498,,0.4299,,,,,,,Friday
1997-03-14,0.685,0.9382,,0.9478,,0.4302,,,,,,,Friday
1997-03-21,0.6818,0.9383,,0.9488,,0.4302,,,,,,,Friday
1997-03-28,0.68,0.9378,,0.9472,,0.4299,,,,,,,Friday
1997-04-04,0.6757,0.937,,0.9452,,0.4302,,,,,,,Friday
1997-04-11,0.6738,0.936,,0.9452,,0.4299,,,,,,,Friday
1997-04-18,0.6728,0.9344,,0.9434,,0.4302,,,,,,,Friday
1997-04-25,0.6703,0.9341,,0.9435,,0.4299,,,,,,,Friday
1997-05-02,0.6723,0.933,,0.9437,,0.4299,,,,,,,Friday
1997-05-09,0.6708,0.9345,,0.9437,,0.4299,,,,,,,Friday
1997-05-16,0.6689,0.9329,,0.9421,,0.4302,,,,,,,Friday
1997-05-23,0.6693,0.933,,0.9437,,0.4299,,,,,,,Friday
1997-05-30,0.6701,0.935,,0.9442,,0.4302,,,,,,,Friday
1997-06-06,0.6677,0.9339,,0.9424,,0.4302,,,,,,,Friday
1997-06-13,0.6661,0.9329,,0.9409,,0.4302,,,,,,,Friday
1997-06-20,0.6634,0.932,,0.9395,,0.4302,,,,,,,Friday
1997-06-27,0.6614,0.9301,,0.9375,,0.4302,,,,,,,Friday
1997-07-04,0.6614,0.9287,,0.9372,,0.4302,,,,,,,Friday
1997-07-11,0.6605,0.9279,,0.9364,,0.4302,,,,,,,Friday
1997-07-18,0.6603,0.9284,,0.9372,,0.4302,,,,,,,Friday
1997-07-25,0.6586,0.9284,,0.9345,,0.4299,,,,,,,Friday
1997-08-01,0.6615,0.9361,,0.9421,,0.4301,,,,,,,Friday
1997-08-08,0.671,0.9527,,0.9598,,0.4301,,,,,,,Friday
1997-08-15,0.6703,0.9543,,0.9616,,0.441,,,,,,,Friday
1997-08-22,0.6714,0.9579,,0.9666,,0.441,,,,,,,Friday
1997-08-29,0.6701,0.9574,,0.9661,,0.4448,,,,,,,Friday
1997-09-05,0.6677,0.9559,,0.9635,,0.4452,,,,,,,Friday
1997-09-12,0.6677,0.9559,,0.9635,,0.4452,,,,,,,Friday
1997-09-19,0.6662,0.9543,,0.9635,,0.4452,,,,,,,Friday
1997-09-26,0.6676,0.9526,,0.9623,,0.4448,,,,,,,Friday
1997-10-03,0.6679,0.9495,,0.9584,,0.4448,,,,,,,Friday
1997-10-10,0.674,0.9485,,0.9572,,0.4448,,,,,,,Friday
1997-10-17,0.6737,0.9477,,0.9562,,0.4448,,,,,,,Friday
1997-10-24,0.6753,0.9467,,0.9559,,0.4452,,,,,,,Friday
1997-10-31,0.6799,0.9498,,0.9589,,0.4452,,,,,,,Friday
1997-11-07,0.6813,0.95,,0.9583,,0.4445,,,,,,,Friday
1997-11-14,0.6815,0.9488,,0.9594,,0.4445,,,,,,,Friday
1997-11-21,0.6792,0.9471,,0.9564,,0.4445,,,,,,,Friday
1997-11-28,0.6784,0.9452,,0.9543,,0.4421,,,,,,,Friday
1997-12-05,0.6769,0.9437,,0.9528,,0.4421,,,,,,,Friday
1997-12-12,0.6759,0.9414,,0.9527,,0.4425,,,,,,,Friday
1997-12-19,0.6738,0.9406,,0.9513,,0.4425,,,,,,,Friday
1997-12-26,0.6737,0.9391,,0.9508,,0.4425,,,,,,,Friday
1998-01-02,0.6715,0.9381,,0.9491,,0.4425,,,,,,,Friday
1998-01-09,0.6693,0.936,,0.9482,,0.4391,,,,,,,Friday
1998-01-16,0.6784,0.9498,,0.9589,,0.4314,,,,,,,Friday
1998-01-23,0.6753,0.9452,,0.9559,,0.4314,,,,,,,Friday
1998-01-30,0.6738,0.9437,,0.9543,,0.4314,,,,,,,Friday
1998-02-06,0.6712,0.9419,,0.9527,,0.4313,,,,,,,Friday
1998-02-13,0.669,0.9406,,0.9515,,0.4313,,,,,,,Friday
1998-02-20,0.6677,0.9391,,0.9513,,0.4314,,,,,,,Friday
1998-02-27,0.6644,0.9387,,0.95,,0.4313,,,,,,,Friday
1998-03-06,0.6623,0.9364,,0.9478,,0.4313,,,,,,,Friday
1998-03-13,0.6571,0.933,,0.9437,,0.4299,,,,,,,Friday
1998-03-20,0.6525,0.9283,,0.9379,,0.43,,,,,,,Friday
1998-03-27,0.6553,0.9291,,0.9408,,0.43,,,,,,,Friday
1998-04-03,0.6572,0.9302,,0.9397,,0.4292,,,,,,,Friday
1998-04-10,0.6533,0.9285,,0.9373,,0.4296,,,,,,,Friday
1998-04-17,0.653,0.9277,,0.9368,,0.4218,,,,,,,Friday
1998-04-24,0.6526,0.9278,,0.937,,0.4207,,,,,,,Friday
1998-05-01,0.6512,0.9266,,0.9358,,0.4151,,,,,,,Friday
1998-05-08,0.6505,0.9261,,0.9358,,0.4151,,,,,,,Friday
1998-05-15,0.6491,0.9256,,0.9341,,0.4153,,,,,,,Friday
1998-05-22,0.6464,0.9242,,0.932,,0.4153,,,,,,,Friday
1998-05-29,0.6443,0.9223,,0.9303,,0.4153,,,,,,,Friday
1998-06-05,0.6424,0.9193,,0.9287,,0.4153,,,,,,,Friday
1998-06-12,0.6404,0.9178,,0.9265,,0.4153,,,,,,,Friday
1998-06-19,0.6383,0.9162,,0.9251,,0.4153,,,,,,,Friday
1998-06-26,0.6362,0.9155,,0.9246,,0.4153,,,,,,,Friday
1998-07-03,0.6366,0.9158,,0.926,,0.4153,,,,,,,Friday
1998-07-10,0.6358,0.918,,0.9275,,0.4153,,,,,,,Friday
1998-07-17,0.6344,0.919,,0.9263,,0.4153,,,,,,,Friday
1998-07-24,0.6311,0.9164,,0.9231,,0.4153,,,,,,,Friday
1998-07-31,0.6269,0.9136,,0.9186,,0.4153,,,,,,,Friday
1998-08-07,0.6298,0.9146,,0.9219,,0.4153,,,,,,,Friday
1998-08-14,0.628,0.9136,,0.9207,,0.4153,,,,,,,Friday
1998-08-21,0.6257,0.9122,,0.9198,,0.4153,,,,,,,Friday
1998-08-28,0.6244,0.9115,,0.9193,,0.4153,,,,,,,Friday
1998-09-04,0.6247,0.9106,,0.9175,,0.4153,,,,,,,Friday
1998-09-11,0.6276,0.9094,,0.9171,,0.4153,,,,,,,Friday
1998-09-18,0.6322,0.9082,,0.9151,,0.4153,,,,,,,Friday
1998-09-25,0.6345,0.9084,,0.9156,,0.4153,,,,,,,Friday
1998-10-02,0.6347,0.9076,,0.9153,,0.4153,,,,,,,Friday
1998-10-09,0.6343,0.9064,,0.9148,,0.4153,,,,,,,Friday
1998-10-16,0.6308,0.9038,,0.9124,,0.4153,,,,,,,Friday
1998-10-23,0.6291,0.9021,,0.9117,,0.4153,,,,,,,Friday
1998-10-30,0.6286,0.9021,,0.9109,,0.4135,,,,,,,Friday
1998-11-06,0.628,0.9011,,0.9108,,0.4135,,,,,,,Friday
1998-11-13,0.6267,0.9006,,0.9099,,0.4135,,,,,,,Friday
1998-11-20,0.6252,0.8995,,0.9087,,0.4135,,,,,,,Friday
1998-11-27,0.6239,0.8981,,0.9072,,0.4135,,,,,,,Friday
1998-12-04,0.6198,0.895,,0.9041,,0.4141,,,,,,,Friday
1998-12-11,0.6181,0.8922,,0.903,,0.4141,,,,,,,Friday
1998-12-18,0.6166,0.8902,,0.9014,,0.4141,,,,,,,Friday
1998-12-25,0.6144,0.8888,,0.8994,,0.4141,,,,,,,Friday
1999-01-01,0.6143,0.8881,,0.8986,,0.4141,,,,,,,Friday
1999-01-08,0.6163,0.8897,,0.9006,,0.4141,,,,,,,Friday
1999-01-15,0.632,0.8924,,0.903,,0.4099,,,,,,,Friday
1999-01-22,0.6299,0.892,,0.9018,,0.4129,,,,,,,Friday
1999-01-29,0.6293,0.8914,,0.9011,,0.4129,,,,,,,Friday
1999-02-05,0.6288,0.8904,,0.901,,0.4129,,,,,,,Friday
1999-02-12,0.6276,0.8889,,0.8993,,0.4129,,,,,,,Friday
1999-02-19,0.6274,0.8884,,0.8989,,0.4129,,,,,,,Friday
1999-02-26,0.6286,0.8884,,0.8998,,0.4129,,,,,,,Friday
1999-03-05,0.6335,0.8901,,0.9007,,0.4129,,,,,,,Friday
1999-03-12,0.6398,0.892,,0.9035,,0.4129,,,,,,,Friday
1999-03-19,0.6477,0.8974,,0.9092,,0.4117,,,,,,,Friday
1999-03-26,0.6563,0.9093,,0.9195,,0.4117,,,,,,,Friday
1999-04-02,0.6657,0.9189,,0.9305,,0.4106,,,,,,,Friday
1999-04-09,0.6685,0.924,,0.9349,,0.4106,,,,,,,Friday
1999-04-16,0.6683,0.9262,,0.9362,,0.4106,,,,,,,Friday
1999-04-23,0.6721,0.9301,,0.9402,,0.4106,,,,,,,Friday
1999-04-30,0.6733,0.9316,,0.9419,,0.4106,,,,,,,Friday
1999-05-07,0.6738,0.9361,,0.9455,,0.4106,,,,,,,Friday
1999-05-14,0.6726,0.938,,0.9465,,0.4106,,,,,,,Friday
1999-05-21,0.6685,0.9362,,0.9438,,0.4106,,,,,,,Friday
1999-05-28,0.6659,0.934,,0.9422,,0.4106,,,,,,,Friday
1999-06-04,0.6632,0.9325,,0.9403,,0.4106,,,,,,,Friday
1999-06-11,0.6644,0.9322,,0.9407,,0.4106,,,,,,,Friday
1999-06-18,0.6705,0.9381,,0.9462,,0.4106,,,,,,,Friday
1999-06-25,0.6715,0.9398,,0.9464,,0.4106,,,,,,,Friday
1999-07-02,0.6746,0.9424,,0.9497,,0.4217,,,,,,,Friday
1999-07-09,0.6855,0.9538,,0.9593,,0.4199,,,,,,,Friday
1999-07-16,0.6914,0.9603,,0.9647,,0.4199,,,,,,,Friday
1999-07-23,0.6925,0.9643,,0.9684,,0.424,,,,,,,Friday
1999-07-30,0.6928,0.9649,,0.9696,,0.4341,,,,,,,Friday
1999-08-06,0.6942,0.9691,,0.9741,,0.4367,,,,,,,Friday
1999-08-13,0.6986,0.9831,,0.988,,0.4367,,,,,,,Friday
1999-08-20,0.7016,0.9844,,0.9898,,0.4367,,,,,,,Friday
1999-08-27,0.7068,0.9868,,0.9935,,0.4367,,,,,,,Friday
1999-09-03,0.7073,0.9892,,0.992,,0.4499,,,,,,,Friday
1999-09-10,0.7095,0.9886,,0.9933,,0.4476,,,,,,,Friday
1999-09-17,0.7167,0.995,,0.9995,,0.4499,,,,,,,Friday
1999-09-24,0.7188,0.9954,,1.0013,,0.4499,,,,,,,Friday
1999-10-01,0.7232,0.9997,,1.0061,,0.4609,,,,,,,Friday
1999-10-08,0.7222,0.9981,,1.0057,,0.4613,,,,,,,Friday
1999-10-15,0.7202,0.9963,,1.004,,0.4613,,,,,,,Friday
1999-10-22,0.7187,0.9958,,1.0034,,0.4613,,,,,,,Friday
1999-10-29,0.7216,0.9957,,1.0052,,0.4613,,,,,,,Friday
1999-11-05,0.7237,0.9953,,1.005,,0.4613,,,,,,,Friday
1999-11-12,0.7357,0.9992,,1.0101,,0.4613,,,,,,,Friday
1999-11-19,0.7551,1.0146,,1.0254,,0.4641,,,,,,,Friday
1999-11-26,0.7785,1.0308,,1.0425,,0.4641,,,,,,,Friday
1999-12-03,0.7842,1.0383,,1.0488,,0.4726,,,,,,,Friday
1999-12-10,0.7851,1.0381,,1.0486,,0.4726,,,,,,,Friday
1999-12-17,0.7925,1.0389,,1.0493,,0.4726,,,,,,,Friday
1999-12-24,0.8021,1.0403,,1.0504,,0.4867,,,,,,,Friday
1999-12-31,0.8063,1.0407,,1.0507,,0.4867,,,,,,,Friday
2000-01-07,0.8051,1.0392,,1.0488,,0.4867,,,,,,,Friday
2000-01-14,0.8064,1.0323,,1.0434,,0.4867,,,,,,,Friday
2000-01-21,0.8064,1.0362,,1.0483,,0.4867,,,,,,,Friday
2000-01-28,0.8067,1.0373,,1.0511,,0.4867,,,,,,,Friday
2000-02-04,0.8078,1.0376,,1.0523,,0.4867,,,,,,,Friday
2000-02-11,0.809,1.04,,1.054,,0.4867,,,,,,,Friday
2000-02-18,0.8132,1.0545,,1.0697,,0.4867,,,,,,,Friday
2000-02-25,0.8096,1.0603,,1.0746,,0.502,,,,,,,Friday
2000-03-03,0.8205,1.0821,,1.095,,0.5034,,,,,,,Friday
2000-03-10,0.8308,1.1004,,1.1114,,0.5082,,,,,,,Friday
2000-03-17,0.8252,1.1015,,1.1112,,0.5082,,,,,,,Friday
2000-03-24,0.8224,1.099,,1.1104,,0.5082,,,,,,,Friday
2000-03-31,0.8201,1.0972,,1.109,,0.5082,,,,,,,Friday
2000-04-07,0.8102,1.0857,,1.0981,,0.5041,,,,,,,Friday
2000-04-14,0.802,1.0762,,1.089,,0.5041,,,,,,,Friday
2000-04-21,0.7998,1.0714,,1.0857,,0.5041,,,,,,,Friday
2000-04-28,0.802,1.0703,,1.0859,,0.492,,,,,,,Friday
2000-05-05,0.8031,1.0748,,1.0927,,0.4883,,,,,,,Friday
2000-05-12,0.8023,1.0795,,1.0981,,0.4883,,,,,,,Friday
2000-05-19,0.8089,1.0939,,1.114,,0.4883,,,,,,,Friday
2000-05-26,0.8176,1.1189,,1.1405,,0.4883,,,,,,,Friday
2000-06-02,0.8199,1.1271,,1.1473,,0.5085,,,,,,,Friday
2000-06-09,0.8197,1.1292,,1.1496,,0.5085,,,,,,,Friday
2000-06-16,0.8211,1.132,,1.1534,,0.5085,,,,,,,Friday
2000-06-23,0.8235,1.1376,,1.1589,,0.5151,,,,,,,Friday
2000-06-30,0.8317,1.1511,,1.1724,,0.5225,,,,,,,Friday
2000-07-07,0.8326,1.1475,,1.1661,,0.5225,,,,,,,Friday
2000-07-14,0.8289,1.1402,,1.1572,,0.5196,,,,,,,Friday
2000-07-21,0.8313,1.133,,1.1474,,0.5196,,,,,,,Friday
2000-07-28,0.8257,1.1134,,1.1226,,0.5196,,,,,,,Friday
2000-08-04,0.8278,1.1045,,1.1214,,0.5225,,,,,,,Friday
2000-08-11,0.8311,1.1065,,1.124,,0.5225,,,,,,,Friday
2000-08-18,0.8401,1.108,,1.126,,0.5225,,,,,,,Friday
2000-08-25,0.862,1.1105,,1.1278,,0.5265,,,,,,,Friday
2000-09-01,0.884,1.1149,,1.1367,,0.5334,,,,,,,Friday
2000-09-08,0.8995,1.1267,,1.1497,,0.5366,,,,,,,Friday
2000-09-15,0.9329,1.1442,,1.1641,,0.5459,,,,,,,Friday
2000-09-22,0.9454,1.1457,,1.1651,,0.5568,,,,,,,Friday
2000-09-29,0.9181,1.1219,,1.1409,,0.5666,,,,,,,Friday
2000-10-06,0.8876,1.0832,,1.1024,,0.5636,,,,,,,Friday
2000-10-13,0.9053,1.086,,1.1097,,0.561,,,,,,,Friday
2000-10-20,0.9149,1.1017,,1.1256,,0.561,,,,,,,Friday
2000-10-27,0.9205,1.1128,,1.1367,,0.5585,,,,,,,Friday
2000-11-03,0.9107,1.1106,,1.13,,0.5585,,,,,,,Friday
2000-11-10,0.8934,1.0893,,1.1105,,0.5585,,,,,,,Friday
2000-11-17,0.9112,1.0871,,1.1085,,0.5626,,,,,,,Friday
2000-11-24,0.926,1.0919,,1.1155,,0.5626,,,,,,,Friday
2000-12-01,0.9172,1.0877,,1.1095,,0.5748,,,,,,,Friday
2000-12-08,0.8989,1.0715,,1.0895,,0.5748,,,,,,,Friday
2000-12-15,0.8679,1.0383,,1.06,,0.5748,,,,,,,Friday
